,prev_moves,last_move_fill
4666,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3,Nd7
4667,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7,O-O
4668,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O,Ngf6
4669,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6,Nxf6+
4670,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+,Nxf6
4671,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6,Bg5
4672,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5,Be7
4673,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7,Re1
4674,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1,Bxf3
4675,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3,gxf3
4676,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3,h6
4677,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3 h6,Bxf6
4678,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3 h6 Bxf6,Bxf6
4679,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3 h6 Bxf6 Bxf6,c3
4680,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3 h6 Bxf6 Bxf6 c3,Qd5
4681,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3 h6 Bxf6 Bxf6 c3 Qd5,Be4
4682,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3 h6 Bxf6 Bxf6 c3 Qd5 Be4,Qh5
4683,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3 h6 Bxf6 Bxf6 c3 Qd5 Be4 Qh5,Bxb7
4684,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3 h6 Bxf6 Bxf6 c3 Qd5 Be4 Qh5 Bxb7,Rb8
4685,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3 h6 Bxf6 Bxf6 c3 Qd5 Be4 Qh5 Bxb7 Rb8,Bc6+
4686,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3 h6 Bxf6 Bxf6 c3 Qd5 Be4 Qh5 Bxb7 Rb8 Bc6+,Ke7
4687,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3 h6 Bxf6 Bxf6 c3 Qd5 Be4 Qh5 Bxb7 Rb8 Bc6+ Ke7,b3
4688,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3 h6 Bxf6 Bxf6 c3 Qd5 Be4 Qh5 Bxb7 Rb8 Bc6+ Ke7 b3,Bg5
4689,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3 h6 Bxf6 Bxf6 c3 Qd5 Be4 Qh5 Bxb7 Rb8 Bc6+ Ke7 b3 Bg5,Re4
4690,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3 h6 Bxf6 Bxf6 c3 Qd5 Be4 Qh5 Bxb7 Rb8 Bc6+ Ke7 b3 Bg5 Re4,Qg6
4691,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3 h6 Bxf6 Bxf6 c3 Qd5 Be4 Qh5 Bxb7 Rb8 Bc6+ Ke7 b3 Bg5 Re4 Qg6,Kh1
4692,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3 h6 Bxf6 Bxf6 c3 Qd5 Be4 Qh5 Bxb7 Rb8 Bc6+ Ke7 b3 Bg5 Re4 Qg6 Kh1,Rb5
4693,e4 e6 d4 d5 Nc3 dxe4 Nxe4 Bd7 Nf3 Bc6 Bd3 Nd7 O-O Ngf6 Nxf6+ Nxf6 Bg5 Be7 Re1 Bxf3 gxf3 h6 Bxf6 Bxf6 c3 Qd5 Be4 Qh5 Bxb7 Rb8 Bc6+ Ke7 b3 Bg5 Re4 Qg6 Kh1 Rb5,Bxb5
4694,d4 d5 c4,e6
4695,d4 d5 c4 e6,Nf3
4696,d4 d5 c4 e6 Nf3,Nf6
4697,d4 d5 c4 e6 Nf3 Nf6,Bg5
4698,d4 d5 c4 e6 Nf3 Nf6 Bg5,Be7
4699,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7,e3
4700,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3,c6
4701,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6,Bd3
4702,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3,dxc4
4703,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4,Bxc4
4704,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4,h6
4705,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6,Bh4
4706,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4,O-O
4707,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O,O-O
4708,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O,Nbd7
4709,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7,Nc3
4710,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3,b5
4711,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5,Bb3
4712,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3,a6
4713,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6,a3
4714,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3,Qc7
4715,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7,Qe2
4716,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2,c5
4717,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5,Rac1
4718,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1,c4
4719,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4,Bc2
4720,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2,Nb6
4721,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6,Ne4
4722,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4,Nxe4
4723,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4,Bxe7
4724,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7,Qxe7
4725,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7,Bxe4
4726,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4,Bb7
4727,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7,Bxb7
4728,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7,Qxb7
4729,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7,Rfd1
4730,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1,Rad8
4731,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8,Ne5
4732,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5,Nd7
4733,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7,Qh5
4734,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5,Nxe5
4735,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5,Qxe5
4736,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5,Rd5
4737,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5,Qe4
4738,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4,Rfd8
4739,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8,h4
4740,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4,Qb6
4741,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6,g3
4742,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6 g3,a5
4743,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6 g3 a5,Kg2
4744,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6 g3 a5 Kg2,Qa6
4745,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6 g3 a5 Kg2 Qa6,Qc2
4746,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6 g3 a5 Kg2 Qa6 Qc2,Qc6
4747,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6 g3 a5 Kg2 Qa6 Qc2 Qc6,f3
4748,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6 g3 a5 Kg2 Qa6 Qc2 Qc6 f3,Rf5
4749,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6 g3 a5 Kg2 Qa6 Qc2 Qc6 f3 Rf5,e4
4750,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6 g3 a5 Kg2 Qa6 Qc2 Qc6 f3 Rf5 e4,Rf6
4751,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6 g3 a5 Kg2 Qa6 Qc2 Qc6 f3 Rf5 e4 Rf6,Qc3
4752,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6 g3 a5 Kg2 Qa6 Qc2 Qc6 f3 Rf5 e4 Rf6 Qc3,g5
4753,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6 g3 a5 Kg2 Qa6 Qc2 Qc6 f3 Rf5 e4 Rf6 Qc3 g5,hxg5
4754,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6 g3 a5 Kg2 Qa6 Qc2 Qc6 f3 Rf5 e4 Rf6 Qc3 g5 hxg5,Rg6
4755,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6 g3 a5 Kg2 Qa6 Qc2 Qc6 f3 Rf5 e4 Rf6 Qc3 g5 hxg5 Rg6,gxh6
4756,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6 g3 a5 Kg2 Qa6 Qc2 Qc6 f3 Rf5 e4 Rf6 Qc3 g5 hxg5 Rg6 gxh6,Rxh6
4757,d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 c6 Bd3 dxc4 Bxc4 h6 Bh4 O-O O-O Nbd7 Nc3 b5 Bb3 a6 a3 Qc7 Qe2 c5 Rac1 c4 Bc2 Nb6 Ne4 Nxe4 Bxe7 Qxe7 Bxe4 Bb7 Bxb7 Qxb7 Rfd1 Rad8 Ne5 Nd7 Qh5 Nxe5 Qxe5 Rd5 Qe4 Rfd8 h4 Qb6 g3 a5 Kg2 Qa6 Qc2 Qc6 f3 Rf5 e4 Rf6 Qc3 g5 hxg5 Rg6 gxh6 Rxh6,Rh1
